HQ,Country,State_of_outlet,City_of_outlet,Month,Day,Year,Total_Sales
Asia,India,,Chennai (Madras),6,22,2011,90.2
Asia,India,,Chennai (Madras),6,23,2011,87.5
Asia,India,,Chennai (Madras),6,24,2011,88.3
Asia,India,,Chennai (Madras),6,25,2011,89.4
Asia,India,,Chennai (Madras),6,26,2011,88
Asia,India,,Chennai (Madras),6,27,2011,91
Asia,India,,Chennai (Madras),6,28,2011,92
Asia,India,,Chennai (Madras),6,29,2011,90.4
Asia,India,,Chennai (Madras),6,30,2011,90.1
Asia,India,,Chennai (Madras),7,1,2011,85.8
Asia,India,,Chennai (Madras),7,2,2011,84.4
Asia,India,,Chennai (Madras),7,3,2011,84.6
Asia,India,,Chennai (Madras),7,4,2011,85.2
Asia,India,,Chennai (Madras),7,5,2011,83.9
Asia,India,,Chennai (Madras),7,6,2011,84
Asia,India,,Chennai (Madras),7,7,2011,85.2
Asia,India,,Chennai (Madras),7,8,2011,87.3
Asia,India,,Chennai (Madras),7,9,2011,87.5
Asia,India,,Chennai (Madras),7,10,2011,89.5
Asia,India,,Chennai (Madras),7,11,2011,86.8
Asia,India,,Chennai (Madras),7,12,2011,88.5
Asia,India,,Chennai (Madras),7,13,2011,87.3
Asia,India,,Chennai (Madras),7,14,2011,88.4
Asia,India,,Chennai (Madras),7,15,2011,89.9
Asia,India,,Chennai (Madras),7,16,2011,86.9
Asia,India,,Chennai (Madras),7,17,2011,89
Asia,India,,Chennai (Madras),7,18,2011,89.3
Asia,India,,Chennai (Madras),7,19,2011,88.3
Asia,India,,Chennai (Madras),7,20,2011,88.5
Asia,India,,Chennai (Madras),7,21,2011,88.1
Asia,India,,Chennai (Madras),7,22,2011,87
Asia,India,,Chennai (Madras),7,23,2011,86.3
Asia,India,,Chennai (Madras),7,24,2011,84.9
Asia,India,,Chennai (Madras),7,25,2011,85.3
Asia,India,,Chennai (Madras),7,26,2011,83.1
Asia,India,,Chennai (Madras),7,27,2011,82.1
Asia,India,,Chennai (Madras),7,28,2011,84.5
Asia,India,,Chennai (Madras),7,29,2011,86.7
Asia,India,,Chennai (Madras),7,30,2011,85.5
Asia,India,,Chennai (Madras),7,31,2011,83.5
Asia,India,,Chennai (Madras),8,1,2011,85.3
Asia,India,,Chennai (Madras),8,2,2011,85.1
Asia,India,,Chennai (Madras),8,3,2011,86.8
Asia,India,,Chennai (Madras),8,4,2011,86.8
Asia,India,,Chennai (Madras),8,5,2011,85.7
Asia,India,,Chennai (Madras),8,6,2011,85.5
Asia,India,,Chennai (Madras),8,7,2011,87.9
Asia,India,,Chennai (Madras),8,8,2011,86
Asia,India,,Chennai (Madras),8,9,2011,86.3
Asia,India,,Chennai (Madras),8,10,2011,84.4
Asia,India,,Chennai (Madras),8,11,2011,84.5
Asia,India,,Chennai (Madras),8,12,2011,86.3
Asia,India,,Chennai (Madras),8,13,2011,87.4
Asia,India,,Chennai (Madras),8,14,2011,86.5
Asia,India,,Chennai (Madras),8,15,2011,85.5
Asia,India,,Chennai (Madras),8,16,2011,83.7
Asia,India,,Chennai (Madras),8,17,2011,82.1
Asia,India,,Chennai (Madras),8,18,2011,84.3
Asia,India,,Chennai (Madras),8,19,2011,83.3
Asia,India,,Chennai (Madras),8,20,2011,84.4
Asia,India,,Chennai (Madras),8,21,2011,82.4
Asia,India,,Chennai (Madras),8,22,2011,85.1
Asia,India,,Chennai (Madras),8,23,2011,84.6
Asia,India,,Chennai (Madras),8,24,2011,83.9
Asia,India,,Chennai (Madras),8,25,2011,83.8
Asia,India,,Chennai (Madras),8,26,2011,82.5
Asia,India,,Chennai (Madras),8,27,2011,83.3
Asia,India,,Chennai (Madras),8,28,2011,85.9
Asia,India,,Chennai (Madras),8,29,2011,85.1
Asia,India,,Chennai (Madras),8,30,2011,85.3
Asia,India,,Chennai (Madras),8,31,2011,86.1
Asia,India,,Chennai (Madras),9,1,2011,86.1
Asia,India,,Chennai (Madras),9,2,2011,84.6
Asia,India,,Chennai (Madras),9,3,2011,85
Asia,India,,Chennai (Madras),9,4,2011,86.6
Asia,India,,Chennai (Madras),9,5,2011,83.6
Asia,India,,Chennai (Madras),9,6,2011,85.2
Asia,India,,Chennai (Madras),9,7,2011,86.3
Asia,India,,Chennai (Madras),9,8,2011,84.5
Asia,India,,Chennai (Madras),9,9,2011,85.3
Asia,India,,Chennai (Madras),9,10,2011,84.8
Asia,India,,Chennai (Madras),9,11,2011,84.7
Asia,India,,Chennai (Madras),9,12,2011,82.9
Asia,India,,Chennai (Madras),9,13,2011,83.5
Asia,India,,Chennai (Madras),9,14,2011,83.9
Asia,India,,Chennai (Madras),9,15,2011,84.5
Asia,India,,Chennai (Madras),9,16,2011,82.7
Asia,India,,Chennai (Madras),9,17,2011,82.9
Asia,India,,Chennai (Madras),9,18,2011,85.1
Asia,India,,Chennai (Madras),9,19,2011,82.6
Asia,India,,Chennai (Madras),9,20,2011,81.5
Asia,India,,Chennai (Madras),9,21,2011,85.6
Asia,India,,Chennai (Madras),9,22,2011,85.7
Asia,India,,Chennai (Madras),9,23,2011,85.6
Asia,India,,Chennai (Madras),9,24,2011,85.3
Asia,India,,Chennai (Madras),9,25,2011,85.6
Asia,India,,Chennai (Madras),9,26,2011,86.1
Asia,India,,Chennai (Madras),9,27,2011,87
Asia,India,,Chennai (Madras),9,28,2011,86.9
Asia,India,,Chennai (Madras),9,29,2011,82.4
Asia,India,,Chennai (Madras),9,30,2011,85.4
Asia,India,,Chennai (Madras),10,1,2011,85.9
Asia,India,,Chennai (Madras),10,2,2011,85.2
Asia,India,,Chennai (Madras),10,3,2011,85
Asia,India,,Chennai (Madras),10,4,2011,85.3
Asia,India,,Chennai (Madras),10,5,2011,85
Asia,India,,Chennai (Madras),10,6,2011,84.3
Asia,India,,Chennai (Madras),10,7,2011,84.5
Asia,India,,Chennai (Madras),10,8,2011,85.1
Asia,India,,Chennai (Madras),10,9,2011,85.2
Asia,India,,Chennai (Madras),10,10,2011,85
Asia,India,,Chennai (Madras),10,11,2011,81.3
Asia,India,,Chennai (Madras),10,12,2011,82.7
Asia,India,,Chennai (Madras),10,13,2011,83.6
Asia,India,,Chennai (Madras),10,14,2011,81.5
Asia,India,,Chennai (Madras),10,15,2011,83
Asia,India,,Chennai (Madras),10,16,2011,83.6
Asia,India,,Chennai (Madras),10,17,2011,82.5
Asia,India,,Chennai (Madras),10,18,2011,80.8
Asia,India,,Chennai (Madras),10,19,2011,83
Asia,India,,Chennai (Madras),10,20,2011,83.9
Asia,India,,Chennai (Madras),10,21,2011,83.5
Asia,India,,Chennai (Madras),10,22,2011,83.8
Asia,India,,Chennai (Madras),10,23,2011,83
Asia,India,,Chennai (Madras),10,24,2011,80.9
Asia,India,,Chennai (Madras),10,25,2011,76.5
Asia,India,,Chennai (Madras),10,26,2011,77.7
Asia,India,,Chennai (Madras),10,27,2011,79
Asia,India,,Chennai (Madras),10,28,2011,81.8
Asia,India,,Chennai (Madras),10,29,2011,77.9
Asia,India,,Chennai (Madras),10,30,2011,80.1
Asia,India,,Chennai (Madras),10,31,2011,78.9
Asia,India,,Chennai (Madras),11,1,2011,78.1
Asia,India,,Chennai (Madras),11,2,2011,79
Asia,India,,Chennai (Madras),11,3,2011,78
Asia,India,,Chennai (Madras),11,4,2011,78.6
Asia,India,,Chennai (Madras),11,5,2011,79
Asia,India,,Chennai (Madras),11,6,2011,79.4
Asia,India,,Chennai (Madras),11,7,2011,79.5
Asia,India,,Chennai (Madras),11,8,2011,78.4
Asia,India,,Chennai (Madras),11,9,2011,78.6
Asia,India,,Chennai (Madras),11,10,2011,79.2
Asia,India,,Chennai (Madras),11,11,2011,79.8
Asia,India,,Chennai (Madras),11,12,2011,79.8
Asia,India,,Chennai (Madras),11,13,2011,80
Asia,India,,Chennai (Madras),11,14,2011,80
Asia,India,,Chennai (Madras),11,15,2011,80.6
Asia,India,,Chennai (Madras),11,16,2011,81.2
Asia,India,,Chennai (Madras),11,17,2011,78.4
Asia,India,,Chennai (Madras),11,18,2011,77.6
Asia,India,,Chennai (Madras),11,19,2011,79.2
Asia,India,,Chennai (Madras),11,20,2011,79.2
Asia,India,,Chennai (Madras),11,21,2011,79.4
Asia,India,,Chennai (Madras),11,22,2011,78.3
Asia,India,,Chennai (Madras),11,23,2011,81.1
Asia,India,,Chennai (Madras),11,24,2011,79.2
Asia,India,,Chennai (Madras),11,25,2011,77.3
Asia,India,,Chennai (Madras),11,26,2011,78.8
Asia,India,,Chennai (Madras),11,27,2011,77.3
Asia,India,,Chennai (Madras),11,28,2011,77.5
Asia,India,,Chennai (Madras),11,29,2011,77.9
Asia,India,,Chennai (Madras),11,30,2011,80.8
Asia,India,,Chennai (Madras),12,1,2011,79.9
Asia,India,,Chennai (Madras),12,2,2011,78.6
Asia,India,,Chennai (Madras),12,3,2011,78.9
Asia,India,,Chennai (Madras),12,4,2011,79.1
Asia,India,,Chennai (Madras),12,5,2011,79.1
Asia,India,,Chennai (Madras),12,6,2011,78.5
Asia,India,,Chennai (Madras),12,7,2011,78.2
Asia,India,,Chennai (Madras),12,8,2011,79.1
Asia,India,,Chennai (Madras),12,9,2011,80.8
Asia,India,,Chennai (Madras),12,10,2011,81
Asia,India,,Chennai (Madras),12,11,2011,79.9
Asia,India,,Chennai (Madras),12,12,2011,80.9
Asia,India,,Chennai (Madras),12,13,2011,79.8
Asia,India,,Chennai (Madras),12,14,2011,77.9
Asia,India,,Chennai (Madras),12,15,2011,77.7
Asia,India,,Chennai (Madras),12,16,2011,77.2
Asia,India,,Chennai (Madras),12,17,2011,76.6
Asia,India,,Chennai (Madras),12,18,2011,75.5
Asia,India,,Chennai (Madras),12,19,2011,76.7
Asia,India,,Chennai (Madras),12,20,2011,76.2
Asia,India,,Chennai (Madras),12,21,2011,77.1
Asia,India,,Chennai (Madras),12,22,2011,75.8
Asia,India,,Chennai (Madras),12,23,2011,74.8
Asia,India,,Chennai (Madras),12,24,2011,73.9
Asia,India,,Chennai (Madras),12,25,2011,74.4
Asia,India,,Chennai (Madras),12,26,2011,73.6
Asia,India,,Chennai (Madras),12,27,2011,74.1
Asia,India,,Chennai (Madras),12,28,2011,78.7
Asia,India,,Chennai (Madras),12,29,2011,74.3
Asia,India,,Chennai (Madras),12,30,2011,72.9
Asia,India,,Chennai (Madras),12,31,2011,78.2
Asia,India,,Delhi,1,1,2011,52.7
Asia,India,,Delhi,1,2,2011,51.4
Asia,India,,Delhi,1,3,2011,49.5
Asia,India,,Delhi,1,4,2011,46.9
Asia,India,,Delhi,1,5,2011,47.5
Asia,India,,Delhi,1,6,2011,47.9
Asia,India,,Delhi,1,7,2011,48.6
Asia,India,,Delhi,1,8,2011,45.7
Asia,India,,Delhi,1,9,2011,46
Asia,India,,Delhi,1,10,2011,49.1
Asia,India,,Delhi,1,11,2011,53.2
Asia,India,,Delhi,1,12,2011,53.6
Asia,India,,Delhi,1,13,2011,57.1
Asia,India,,Delhi,1,14,2011,61.6
Asia,India,,Delhi,1,15,2011,58.7
Asia,India,,Delhi,1,16,2011,54.8
Asia,India,,Delhi,1,17,2011,55.3
Asia,India,,Delhi,1,18,2011,55
Asia,India,,Delhi,1,19,2011,55.3
Asia,India,,Delhi,1,20,2011,55.6
Asia,India,,Delhi,1,21,2011,57.8
Asia,India,,Delhi,1,22,2011,61.3
Asia,India,,Delhi,1,23,2011,58.9
Asia,India,,Delhi,1,24,2011,57.1
Asia,India,,Delhi,1,25,2011,58
Asia,India,,Delhi,1,26,2011,57.7
Asia,India,,Delhi,1,27,2011,55.1
Asia,India,,Delhi,1,28,2011,57
Asia,India,,Delhi,1,29,2011,57.1
Asia,India,,Delhi,1,30,2011,59.7
Asia,India,,Delhi,1,31,2011,59
Asia,India,,Delhi,2,1,2011,58.5
Asia,India,,Delhi,2,2,2011,61.9
Asia,India,,Delhi,2,3,2011,62.7
Asia,India,,Delhi,2,4,2011,64.5
Asia,India,,Delhi,2,5,2011,65.5
Asia,India,,Delhi,2,6,2011,69.4
Asia,India,,Delhi,2,7,2011,69.9
Asia,India,,Delhi,2,8,2011,62.2
Asia,India,,Delhi,2,9,2011,60.4
Asia,India,,Delhi,2,10,2011,60.6
Asia,India,,Delhi,2,11,2011,61.7
Asia,India,,Delhi,2,12,2011,62.6
Asia,India,,Delhi,2,13,2011,68.1
Asia,India,,Delhi,2,14,2011,64.8
Asia,India,,Delhi,2,15,2011,60.8
Asia,India,,Delhi,2,16,2011,61.9
Asia,India,,Delhi,2,17,2011,58.4
Asia,India,,Delhi,2,18,2011,59
Asia,India,,Delhi,2,19,2011,61.8
Asia,India,,Delhi,2,20,2011,61.1
Asia,India,,Delhi,2,21,2011,60.1
Asia,India,,Delhi,2,22,2011,59.6
Asia,India,,Delhi,2,23,2011,64.6
Asia,India,,Delhi,2,24,2011,62.8
Asia,India,,Delhi,2,25,2011,63.1
Asia,India,,Delhi,2,26,2011,61.8
Asia,India,,Delhi,2,27,2011,62.7
Asia,India,,Delhi,2,28,2011,62.7
Asia,India,,Delhi,3,1,2011,61.7
Asia,India,,Delhi,3,2,2011,64.4
Asia,India,,Delhi,3,3,2011,63.2
Asia,India,,Delhi,3,4,2011,63.5
Asia,India,,Delhi,3,5,2011,67
Asia,India,,Delhi,3,6,2011,67.6
Asia,India,,Delhi,3,7,2011,69.7
Asia,India,,Delhi,3,8,2011,69.4
Asia,India,,Delhi,3,9,2011,69.4
Asia,India,,Delhi,3,10,2011,67.9
Asia,India,,Delhi,3,11,2011,68.7
Asia,India,,Delhi,3,12,2011,66.8
Asia,India,,Delhi,3,13,2011,70.7
Asia,India,,Delhi,3,14,2011,73.3
Asia,India,,Delhi,3,15,2011,75.3
Asia,India,,Delhi,3,16,2011,75.4
Asia,India,,Delhi,3,17,2011,77.8
Asia,India,,Delhi,3,18,2011,79.1
Asia,India,,Delhi,3,19,2011,79.7
Asia,India,,Delhi,3,20,2011,78.9
Asia,India,,Delhi,3,21,2011,73.5
Asia,India,,Delhi,3,22,2011,75.8
Asia,India,,Delhi,3,23,2011,77.8
Asia,India,,Delhi,3,24,2011,78.8
Asia,India,,Delhi,3,25,2011,77.7
Asia,India,,Delhi,3,26,2011,79.2
Asia,India,,Delhi,3,27,2011,81.4
Asia,India,,Delhi,3,28,2011,80.9
Asia,India,,Delhi,3,29,2011,81.1
Asia,India,,Delhi,3,30,2011,75.9
Asia,India,,Delhi,3,31,2011,79.9
Asia,India,,Delhi,4,1,2011,80.6
Asia,India,,Delhi,4,2,2011,80.3
Asia,India,,Delhi,4,3,2011,79.2
Asia,India,,Delhi,4,4,2011,75.4
Asia,India,,Delhi,4,5,2011,81
Asia,India,,Delhi,4,6,2011,76.6
Asia,India,,Delhi,4,7,2011,78.3
Asia,India,,Delhi,4,8,2011,78.1
Asia,India,,Delhi,4,9,2011,80.7
Asia,India,,Delhi,4,10,2011,78
Asia,India,,Delhi,4,11,2011,80.8
Asia,India,,Delhi,4,12,2011,80.5
Asia,India,,Delhi,4,13,2011,82
Asia,India,,Delhi,4,14,2011,82.2
Asia,India,,Delhi,4,15,2011,85.1
Asia,India,,Delhi,4,16,2011,83
Asia,India,,Delhi,4,17,2011,75.5
Asia,India,,Delhi,4,18,2011,80.6
Asia,India,,Delhi,4,19,2011,81.6
Asia,India,,Delhi,4,20,2011,81.6
Asia,India,,Delhi,4,21,2011,83.3
Asia,India,,Delhi,4,22,2011,82.6
Asia,India,,Delhi,4,23,2011,84.1
Asia,India,,Delhi,4,24,2011,86.9
Asia,India,,Delhi,4,25,2011,89.3
Asia,India,,Delhi,4,26,2011,86.3
Asia,India,,Delhi,4,27,2011,84.9
Asia,India,,Delhi,4,28,2011,90.3
Asia,India,,Delhi,4,29,2011,92.9
Asia,India,,Delhi,4,30,2011,92.5
Asia,India,,Delhi,5,1,2011,93.8
Asia,India,,Delhi,5,2,2011,92.1
Asia,India,,Delhi,5,3,2011,94.5
Asia,India,,Delhi,5,4,2011,92.3
Asia,India,,Delhi,5,5,2011,88.7
Asia,India,,Delhi,5,6,2011,87.4
Asia,India,,Delhi,5,7,2011,87.8
Asia,India,,Delhi,5,8,2011,89.6
Asia,India,,Delhi,5,9,2011,92.8
Asia,India,,Delhi,5,10,2011,94.8
Asia,India,,Delhi,5,11,2011,95.8
Asia,India,,Delhi,5,12,2011,97.1
Asia,India,,Delhi,5,13,2011,92.7
Asia,India,,Delhi,5,14,2011,93.2
Asia,India,,Delhi,5,15,2011,94.5
Asia,India,,Delhi,5,16,2011,94.6
Asia,India,,Delhi,5,17,2011,96.3
Asia,India,,Delhi,5,18,2011,98.9
Asia,India,,Delhi,5,19,2011,95.1
Asia,India,,Delhi,5,20,2011,89.9
Asia,India,,Delhi,5,21,2011,80.7
Asia,India,,Delhi,5,22,2011,78.4
Asia,India,,Delhi,5,23,2011,86.4
Asia,India,,Delhi,5,24,2011,93.5
Asia,India,,Delhi,5,25,2011,95.3
Asia,India,,Delhi,5,26,2011,88.9
Asia,India,,Delhi,5,27,2011,87.8
Asia,India,,Delhi,5,28,2011,92
Asia,India,,Delhi,5,29,2011,92.8
Asia,India,,Delhi,5,30,2011,92.3
Asia,India,,Delhi,5,31,2011,94.6
Asia,India,,Delhi,6,1,2011,87.2
Asia,India,,Delhi,6,2,2011,86.3
Asia,India,,Delhi,6,3,2011,89.8
Asia,India,,Delhi,6,4,2011,92
Asia,India,,Delhi,6,5,2011,95.1
Asia,India,,Delhi,6,6,2011,98.2
Asia,India,,Delhi,6,7,2011,96.5
Asia,India,,Delhi,6,8,2011,92.4
Asia,India,,Delhi,6,9,2011,-99
Asia,India,,Delhi,6,10,2011,-99
Asia,India,,Delhi,6,11,2011,-99
Asia,India,,Delhi,6,12,2011,-99
Asia,India,,Delhi,6,13,2011,-99
Asia,India,,Delhi,6,14,2011,93.1
Asia,India,,Delhi,6,15,2011,86.9
Asia,India,,Delhi,6,16,2011,89.2
Asia,India,,Delhi,6,17,2011,86
Asia,India,,Delhi,6,18,2011,87.3
Asia,India,,Delhi,6,19,2011,87.8
Asia,India,,Delhi,6,20,2011,90.3
Asia,India,,Delhi,6,21,2011,92.9
Asia,India,,Delhi,6,22,2011,93.4
Asia,India,,Delhi,6,23,2011,93.6
Asia,India,,Delhi,6,24,2011,94.3
Asia,India,,Delhi,6,25,2011,90.5
Asia,India,,Delhi,6,26,2011,83
Asia,India,,Delhi,6,27,2011,85.4
Asia,India,,Delhi,6,28,2011,86.8
Asia,India,,Delhi,6,29,2011,85
Asia,India,,Delhi,6,30,2011,85.7
Asia,India,,Delhi,7,1,2011,88.7
Asia,India,,Delhi,7,2,2011,87.8
Asia,India,,Delhi,7,3,2011,91
Asia,India,,Delhi,7,4,2011,92.2
Asia,India,,Delhi,7,5,2011,87.9
Asia,India,,Delhi,7,6,2011,86.3
Asia,India,,Delhi,7,7,2011,87.9
Asia,India,,Delhi,7,8,2011,82.1
Asia,India,,Delhi,7,9,2011,84
Asia,India,,Delhi,7,10,2011,83.7
Asia,India,,Delhi,7,11,2011,88.6
Asia,India,,Delhi,7,12,2011,88.8
Asia,India,,Delhi,7,13,2011,90.4
Asia,India,,Delhi,7,14,2011,85.6
Asia,India,,Delhi,7,15,2011,84
Asia,India,,Delhi,7,16,2011,85.8
Asia,India,,Delhi,7,17,2011,85.1
Asia,India,,Delhi,7,18,2011,85.5
Asia,India,,Delhi,7,19,2011,88.9
Asia,India,,Delhi,7,20,2011,90.4
Asia,India,,Delhi,7,21,2011,88.2
Asia,India,,Delhi,7,22,2011,88.4
Asia,India,,Delhi,7,23,2011,86
Asia,India,,Delhi,7,24,2011,88
Asia,India,,Delhi,7,25,2011,87
Asia,India,,Delhi,7,26,2011,85.9
Asia,India,,Delhi,7,27,2011,84.6
Asia,India,,Delhi,7,28,2011,84.6
Asia,India,,Delhi,7,29,2011,86.2
Asia,India,,Delhi,7,30,2011,87.8
Asia,India,,Delhi,7,31,2011,91
Asia,India,,Delhi,8,1,2011,90.2
Asia,India,,Delhi,8,2,2011,92
Asia,India,,Delhi,8,3,2011,87.7
Asia,India,,Delhi,8,4,2011,85
Asia,India,,Delhi,8,5,2011,86.4
Asia,India,,Delhi,8,6,2011,85.6
Asia,India,,Delhi,8,7,2011,89.2
Asia,India,,Delhi,8,8,2011,88.3
Asia,India,,Delhi,8,9,2011,87.3
Asia,India,,Delhi,8,10,2011,83.2
Asia,India,,Delhi,8,11,2011,83.9
Asia,India,,Delhi,8,12,2011,81.4
Asia,India,,Delhi,8,13,2011,85.6
Asia,India,,Delhi,8,14,2011,82.7
Asia,India,,Delhi,8,15,2011,80.2
Asia,India,,Delhi,8,16,2011,79.9
Asia,India,,Delhi,8,17,2011,84.5
Asia,India,,Delhi,8,18,2011,86.7
Asia,India,,Delhi,8,19,2011,82.9
Asia,India,,Delhi,8,20,2011,85.2
Asia,India,,Delhi,8,21,2011,88.4
Asia,India,,Delhi,8,22,2011,89.5
Asia,India,,Delhi,8,23,2011,82.8
Asia,India,,Delhi,8,24,2011,81.8
Asia,India,,Delhi,8,25,2011,86
Asia,India,,Delhi,8,26,2011,84.2
Asia,India,,Delhi,8,27,2011,85
Asia,India,,Delhi,8,28,2011,88
Asia,India,,Delhi,8,29,2011,89.3
Asia,India,,Delhi,8,30,2011,88.4
Asia,India,,Delhi,8,31,2011,89
Asia,India,,Delhi,9,1,2011,90
Asia,India,,Delhi,9,2,2011,89.2
Asia,India,,Delhi,9,3,2011,85.7
Asia,India,,Delhi,9,4,2011,82.2
Asia,India,,Delhi,9,5,2011,81.6
Asia,India,,Delhi,9,6,2011,82.7
Asia,India,,Delhi,9,7,2011,83.5
Asia,India,,Delhi,9,8,2011,84.1
Asia,India,,Delhi,9,9,2011,81
Asia,India,,Delhi,9,10,2011,85.8
Asia,India,,Delhi,9,11,2011,86.7
Asia,India,,Delhi,9,12,2011,86.3
Asia,India,,Delhi,9,13,2011,87.8
Asia,India,,Delhi,9,14,2011,88.6
Asia,India,,Delhi,9,15,2011,82.4
Asia,India,,Delhi,9,16,2011,83.7
Asia,India,,Delhi,9,17,2011,84.1
Asia,India,,Delhi,9,18,2011,84.2
Asia,India,,Delhi,9,19,2011,84.8
Asia,India,,Delhi,9,20,2011,84.3
Asia,India,,Delhi,9,21,2011,84
Asia,India,,Delhi,9,22,2011,84.6
Asia,India,,Delhi,9,23,2011,84
Asia,India,,Delhi,9,24,2011,83.6
Asia,India,,Delhi,9,25,2011,84.4
Asia,India,,Delhi,9,26,2011,84.8
Asia,India,,Delhi,9,27,2011,83.9
Asia,India,,Delhi,9,28,2011,83.5
Asia,India,,Delhi,9,29,2011,83.3
Asia,India,,Delhi,9,30,2011,83.3
Asia,India,,Delhi,10,1,2011,83
Asia,India,,Delhi,10,2,2011,82.9
Asia,India,,Delhi,10,3,2011,83.3
Asia,India,,Delhi,10,4,2011,83.2
Asia,India,,Delhi,10,5,2011,82.9
Asia,India,,Delhi,10,6,2011,82.2
Asia,India,,Delhi,10,7,2011,82.2
Asia,India,,Delhi,10,8,2011,82.8
Asia,India,,Delhi,10,9,2011,81.4
Asia,India,,Delhi,10,10,2011,80.8
Asia,India,,Delhi,10,11,2011,81.1
Asia,India,,Delhi,10,12,2011,81.4
Asia,India,,Delhi,10,13,2011,80.9
Asia,India,,Delhi,10,14,2011,82.3
Asia,India,,Delhi,10,15,2011,79.6
Asia,India,,Delhi,10,16,2011,78
Asia,India,,Delhi,10,17,2011,76.6
Asia,India,,Delhi,10,18,2011,77
Asia,India,,Delhi,10,19,2011,76.5
Asia,India,,Delhi,10,20,2011,77
Asia,India,,Delhi,10,21,2011,76.4
Asia,India,,Delhi,10,22,2011,76.2
Asia,India,,Delhi,10,23,2011,76.9
Asia,India,,Delhi,10,24,2011,76.9
Asia,India,,Delhi,10,25,2011,74.3
Asia,India,,Delhi,10,26,2011,73.2
Asia,India,,Delhi,10,27,2011,72.3
Asia,India,,Delhi,10,28,2011,71.5
Asia,India,,Delhi,10,29,2011,71.6
Asia,India,,Delhi,10,30,2011,72.3
Asia,India,,Delhi,10,31,2011,71.2
Asia,India,,Delhi,11,1,2011,72.5
Asia,India,,Delhi,11,2,2011,73.8
Asia,India,,Delhi,11,3,2011,72.9
Asia,India,,Delhi,11,4,2011,72.7
Asia,India,,Delhi,11,5,2011,72.8
Asia,India,,Delhi,11,6,2011,72.1
Asia,India,,Delhi,11,7,2011,70.4
Asia,India,,Delhi,11,8,2011,70.5
Asia,India,,Delhi,11,9,2011,74.3
Asia,India,,Delhi,11,10,2011,75.4
Asia,India,,Delhi,11,11,2011,74.2
Asia,India,,Delhi,11,12,2011,71.4
Asia,India,,Delhi,11,13,2011,70
Asia,India,,Delhi,11,14,2011,69.9
Asia,India,,Delhi,11,15,2011,69.9
Asia,India,,Delhi,11,16,2011,70.8
Asia,India,,Delhi,11,17,2011,70
Asia,India,,Delhi,11,18,2011,70.8
Asia,India,,Delhi,11,19,2011,68.6
Asia,India,,Delhi,11,20,2011,67.7
Asia,India,,Delhi,11,21,2011,69.2
Asia,India,,Delhi,11,22,2011,67
Asia,India,,Delhi,11,23,2011,67.8
Asia,India,,Delhi,11,24,2011,65.1
Asia,India,,Delhi,11,25,2011,66.2
Asia,India,,Delhi,11,26,2011,65.5
Asia,India,,Delhi,11,27,2011,64.4
Asia,India,,Delhi,11,28,2011,63.8
Asia,India,,Delhi,11,29,2011,64.6
Asia,India,,Delhi,11,30,2011,64.1
Asia,India,,Delhi,12,1,2011,63.3
Asia,India,,Delhi,12,2,2011,66.4
Asia,India,,Delhi,12,3,2011,67.5
Asia,India,,Delhi,12,4,2011,64.4
Asia,India,,Delhi,12,5,2011,65.4
Asia,India,,Delhi,12,6,2011,68.3
Asia,India,,Delhi,12,7,2011,67.2
Asia,India,,Delhi,12,8,2011,70.2
Asia,India,,Delhi,12,9,2011,65.4
Asia,India,,Delhi,12,10,2011,63.1
Asia,India,,Delhi,12,11,2011,59
Asia,India,,Delhi,12,12,2011,57.9
Asia,India,,Delhi,12,13,2011,56.6
Asia,India,,Delhi,12,14,2011,55.9
Asia,India,,Delhi,12,15,2011,54.9
Asia,India,,Delhi,12,16,2011,54.1
Asia,India,,Delhi,12,17,2011,53.9
Asia,India,,Delhi,12,18,2011,54.4
Asia,India,,Delhi,12,19,2011,52.9
Asia,India,,Delhi,12,20,2011,53.9
Asia,India,,Delhi,12,21,2011,55.4
Asia,India,,Delhi,12,22,2011,54.7
Asia,India,,Delhi,12,23,2011,51.2
Asia,India,,Delhi,12,24,2011,50.8
Asia,India,,Delhi,12,25,2011,50.5
Asia,India,,Delhi,12,26,2011,51.1
Asia,India,,Delhi,12,27,2011,52.1
Asia,India,,Delhi,12,28,2011,55.4
Asia,India,,Delhi,12,29,2011,55.9
Asia,India,,Delhi,12,30,2011,54.6
Asia,India,,Delhi,12,31,2011,59.2
Asia,India,,Bombay (Mumbai),1,1,2012,74.3
Asia,India,,Bombay (Mumbai),1,2,2012,76
Asia,India,,Bombay (Mumbai),1,3,2012,76.9
Asia,India,,Bombay (Mumbai),1,4,2012,75.9
Asia,India,,Bombay (Mumbai),1,5,2012,77.1
Asia,India,,Bombay (Mumbai),1,6,2012,76.3
Asia,India,,Bombay (Mumbai),1,7,2012,75.6
Asia,India,,Bombay (Mumbai),1,8,2012,73
Asia,India,,Bombay (Mumbai),1,9,2012,71.3
Asia,India,,Bombay (Mumbai),1,10,2012,73.4
Asia,India,,Bombay (Mumbai),1,11,2012,76.8
Asia,India,,Bombay (Mumbai),1,12,2012,76.8
Asia,India,,Bombay (Mumbai),1,13,2012,77.1
Asia,India,,Bombay (Mumbai),1,14,2012,75.4
Asia,India,,Bombay (Mumbai),1,15,2012,75.8
Asia,India,,Bombay (Mumbai),1,16,2012,73.8
